dataset,split_name,index,mode,format,action,action_name,state,hit,passes,reliable,tc_score,tc_probe_count,tc_stage,vc_score,tc_source,vc_source
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3001854,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3001858,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3001882,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,1,0.0,2,tc_full_two_probe,0.0,none,none
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3001953,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3001956,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3001965,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3001979,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,joint_center,1.0,5,1,2.0,2,tc_full_two_probe,2.0,option_shuffle,center
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3002624,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3002946,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,1.0,none,center
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003061,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003088,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003119,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003164,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003202,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003217,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003225,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,1,0.0,2,tc_full_two_probe,0.0,none,none
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003242,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003372,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003379,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,1.0,none,strong
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003385,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003396,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003417,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003467,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003499,vcf_only,MCQ,b5_tc_os1_direct,Text-OptionShuffle1,text,1.0,5,1,2.0,2,tc_full_two_probe,0.0,option_shuffle,none
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003565,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003598,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003603,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003611,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003619,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003625,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003626,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003629,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003646,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003653,both,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003658,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003672,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003685,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003708,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_CN_V11,Qwen2-VL-7B_Biased_Test,3003750,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,1.0,none,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,286,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,481,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,858,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1259,vcf_only,MCQ,b5_joint_strong_os1,Joint-StrongBlur-OptionShuffle1,joint_strong,0.0,5,1,2.0,2,tc_full_two_probe,1.0,option_shuffle,strong
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1269,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3113,both,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3411,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,282,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,285,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,288,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,408,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,415,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,845,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1096,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,1.0,none,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1104,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,1.0,none,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1105,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,1.0,none,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1110,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1128,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1129,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1130,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,1,0.0,2,tc_full_two_probe,0.0,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3087,both,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1195,vcf_only,MCQ,b5_joint_strong_os1,Joint-StrongBlur-OptionShuffle1,joint_strong,0.0,5,1,2.0,2,tc_full_two_probe,2.0,option_shuffle,strong
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1210,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,1.0,none,strong
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1219,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1230,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1553,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,joint_center,0.0,5,1,2.0,2,tc_full_two_probe,2.0,option_shuffle,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,2573,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,18,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,322,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,338,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,joint_center,0.0,5,1,2.0,2,tc_full_two_probe,2.0,option_shuffle,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,339,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,465,both,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,505,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,768,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,1.0,none,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,785,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,1.0,none,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,788,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,1.0,none,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,796,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,1.0,none,strong
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,825,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,1.0,none,strong
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,866,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,902,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,961,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,joint_center,1.0,5,1,2.0,2,tc_full_two_probe,1.0,option_shuffle,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1003,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1647,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1666,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1669,vcf_only,MCQ,b5_joint_strong_os1,Joint-StrongBlur-OptionShuffle1,joint_strong,1.0,5,1,2.0,2,tc_full_two_probe,2.0,option_shuffle,strong
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1671,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1774,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1843,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1847,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,joint_center,1.0,5,1,2.0,2,tc_full_two_probe,2.0,option_shuffle,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1851,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,1.0,none,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1868,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,joint_center,0.0,5,1,2.0,2,tc_full_two_probe,1.0,option_shuffle,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1878,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1879,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1888,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1950,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1953,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1965,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,1.0,none,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,2404,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,2624,both,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,2946,both,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3079,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3088,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,joint_center,0.0,5,1,2.0,2,tc_full_two_probe,1.0,option_shuffle,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3091,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3211,vcf_only,MCQ,b5_joint_strong_os1,Joint-StrongBlur-OptionShuffle1,joint_strong,1.0,5,1,2.0,2,tc_full_two_probe,1.0,option_shuffle,strong
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3222,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3225,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,1,0.0,2,tc_full_two_probe,0.0,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3226,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3234,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,1.0,none,strong
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3354,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,0.0,5,1,0.0,2,tc_full_two_probe,1.0,none,strong
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3359,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3375,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3396,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3417,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,2.0,none,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3498,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3565,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3625,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3626,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3629,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3632,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3653,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3657,both,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3665,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3674,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3713,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,1.0,none,center
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,3738,tcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,0.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1000486,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,conservative_light_center,1.0,3,0,,,,,none,none
MMBench_DEV_EN_V11,Qwen2-VL-7B_Biased_Test,1003113,vcf_only,MCQ,b5_joint_center_os1,Joint-CenterMask-OptionShuffle1,vc_only_light_center,1.0,5,1,0.0,2,tc_full_two_probe,2.0,none,strong
