dataset,split_name,index,mode,route_mode,prediction,answer,hit,T_on,V_on,T_strength,V_strength,tc_pred,vc_pred,vc_envelope_pred,vc_sci_pred,support_size,labels_n,conflict,vc_source,vc_bridge_source,grec_soft_swcr,grec_hard_composition,grec_hard_argmax,operator_agree,joint_conflict,format,state,action,aggregation_status,stable_hit,mode_confidence
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1003508,tcf_only,tcf_only,A,A,1.0,1,0,1.0,0.0,A,C,A,C,1,3,1,gray,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1003524,tcf_only,both,A,A,1.0,1,1,0.0,0.09307054232293914,A,A,A,B,1,3,1,gray,gray,A,A,A,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1003735,tcf_only,tcf_only,C,C,1.0,1,0,0.0,0.0,C,C,C,C,2,3,1,strongblur,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001014,tcf_only,tcf_only,A,B,0.0,1,0,0.0,0.0,A,A,B,B,2,4,1,strongblur,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001192,tcf_only,tcf_only,C,C,1.0,1,0,1.0,0.0,C,C,C,A,1,4,1,strongblur,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001210,vcf_only,vcf_only,B,B,1.0,0,1,0.0,1.0,B,C,C,B,4,4,0,strongblur,strongblur,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001216,tcf_only,tcf_only,A,A,1.0,1,0,0.0,0.0,A,A,A,A,2,4,0,centermask,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001219,tcf_only,tcf_only,B,B,1.0,1,0,1.0,0.0,B,C,C,C,2,4,1,strongblur,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1002558,tcf_only,both,C,A,0.0,1,1,0.11706369942649619,0.19292045199296548,C,C,A,B,1,4,0,gray,gray,C,C,C,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000001,tcf_only,both,A,A,1.0,1,1,0.0,0.2837297178291316,A,A,A,A,1,4,0,centermask,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000002,tcf_only,tcf_only,A,A,1.0,1,0,0.0,0.0,A,A,A,A,1,4,0,centermask,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000007,both,both,C,C,1.0,1,1,0.0583391386174259,1.0,C,C,C,C,1,4,1,strongblur,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000011,tcf_only,tcf_only,B,B,1.0,1,0,0.0,0.0,B,B,B,B,1,4,1,centermask,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000012,both,both,A,C,0.0,1,1,0.0,0.6844172924350646,A,A,A,A,1,4,0,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000016,tcf_only,both,B,B,1.0,1,1,0.0,0.6365263182762965,B,B,B,B,1,4,0,gray,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000018,both,both,C,C,1.0,1,1,0.0,1.0,C,A,B,B,1,4,1,strongblur,gray,C,C,C,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000322,vcf_only,vcf_only,B,A,0.0,0,1,0.0,0.8563351724502253,B,B,B,B,4,4,0,centermask,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000334,tcf_only,tcf_only,D,B,0.0,1,0,0.0,0.0,D,A,A,A,1,4,1,centermask,centermask,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000335,tcf_only,both,B,C,0.0,1,1,0.07653315079849632,1.0,B,B,B,A,1,4,0,centermask,gray,B,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000337,tcf_only,both,A,D,0.0,1,1,0.028078793043670114,1.0,A,A,A,D,1,4,1,centermask,gray,A,A,A,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000346,both,both,C,A,0.0,1,1,0.004690589826278568,1.0,C,C,C,D,1,4,1,strongblur,gray,C,C,C,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000461,tcf_only,both,B,C,0.0,1,1,0.0,1.0,B,B,B,C,1,4,0,centermask,gray,B,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000465,both,both,B,C,0.0,1,1,0.026483208952759796,1.0,B,B,A,B,1,4,0,strongblur,strongblur,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000496,vcf_only,vcf_only,A,B,0.0,0,1,0.0,1.0,A,A,B,A,4,4,0,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000511,tcf_only,both,A,B,0.0,1,1,0.015642526413092384,0.9829536516668361,A,A,B,B,2,4,1,strongblur,gray,B,A,A,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000587,vcf_only,vcf_only,D,C,0.0,0,1,0.0,1.0,A,D,D,D,4,4,1,strongblur,strongblur,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000589,vcf_only,vcf_only,B,A,0.0,0,1,0.0,0.6265770220080453,B,B,D,B,4,4,0,gray,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000592,vcf_only,vcf_only,C,D,0.0,0,1,0.0,0.14648987766818578,C,C,C,C,4,4,0,gray,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000602,vcf_only,vcf_only,D,D,1.0,0,1,0.0,1.0,D,D,D,D,4,4,0,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000634,vcf_only,vcf_only,B,C,0.0,0,1,0.0,0.8469926535868918,C,D,D,D,4,4,1,centermask,centermask,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000640,tcf_only,both,D,A,0.0,1,1,1.0,0.22593363082714635,D,A,A,D,1,4,0,centermask,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000647,vcf_only,vcf_only,B,D,0.0,0,1,0.0,0.19141076851259337,A,A,A,D,4,4,1,centermask,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000651,vcf_only,vcf_only,B,C,0.0,0,1,0.0,1.0,B,B,A,B,4,4,0,strongblur,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000657,tcf_only,tcf_only,C,B,0.0,1,0,0.0,0.0,C,C,C,C,1,4,0,strongblur,centermask,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000768,vcf_only,vcf_only,A,D,0.0,0,1,0.0,0.6696853866445913,A,B,B,A,4,4,0,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000773,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.8484187132950054,A,A,A,A,4,4,0,strongblur,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000778,both,both,C,D,0.0,1,1,1.0,0.3925091226124584,C,C,C,D,1,4,1,strongblur,gray,C,C,C,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000779,tcf_only,tcf_only,C,D,0.0,1,0,1.0,0.0,C,C,C,B,1,4,1,strongblur,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000782,vcf_only,vcf_only,D,B,0.0,0,1,0.0,0.11077937179158746,C,C,C,C,4,4,1,centermask,centermask,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000792,both,both,B,C,0.0,1,1,0.0,0.33130890446817474,B,D,D,D,1,4,1,centermask,gray,D,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000799,vcf_only,vcf_only,A,C,0.0,0,1,0.0,0.9560775379540831,A,A,B,A,4,4,0,strongblur,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000800,vcf_only,vcf_only,B,A,0.0,0,1,0.0,1.0,C,B,B,B,4,4,1,centermask,centermask,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000805,vcf_only,vcf_only,D,C,0.0,0,1,0.0,0.6984182086622184,B,D,D,D,4,4,1,strongblur,centermask,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000826,vcf_only,vcf_only,C,D,0.0,0,1,0.0,0.9822256893846916,C,C,C,C,4,4,0,gray,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000866,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.8654924695621211,B,D,D,D,4,4,0,gray,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000867,both,tcf_only,A,D,0.0,1,0,0.012929493598815345,0.0,A,A,A,A,1,4,0,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000892,tcf_only,tcf_only,B,A,0.0,1,0,0.0,0.0,B,B,B,B,1,4,1,strongblur,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000908,tcf_only,both,A,D,0.0,1,1,0.0,0.9791314507874567,A,A,A,A,1,4,0,centermask,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000918,vcf_only,vcf_only,D,C,0.0,0,1,0.0,0.3925091226124584,D,A,A,D,4,4,0,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000965,vcf_only,vcf_only,C,C,1.0,0,1,0.0,0.131696583867041,C,C,A,C,4,4,0,centermask,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000967,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.15912265549210694,D,B,D,B,4,4,1,centermask,centermask,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000975,vcf_only,vcf_only,A,C,0.0,0,1,0.0,0.32402872135826793,A,A,D,A,4,4,0,centermask,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000976,vcf_only,vcf_only,B,B,1.0,0,1,0.0,1.0,B,B,A,B,4,4,0,strongblur,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1000984,both,both,A,B,0.0,1,1,0.020175635863840746,0.34863072354041097,A,D,A,B,1,4,1,gray,gray,A,A,A,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001338,vcf_only,vcf_only,D,B,0.0,0,1,0.0,0.3548634173232354,D,D,D,D,4,4,0,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001402,both,both,A,A,1.0,1,1,1.0,0.3925091226124584,A,D,D,D,1,4,0,centermask,gray,A,A,A,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001428,vcf_only,vcf_only,D,A,0.0,0,1,0.0,0.5379422628742162,A,D,D,D,4,4,1,gray,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001431,vcf_only,vcf_only,D,D,1.0,0,1,0.0,0.3925091226124584,D,D,D,D,4,4,0,centermask,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001488,tcf_only,tcf_only,A,A,1.0,1,0,0.06483639927623641,0.0,A,C,C,A,1,4,0,centermask,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001500,vcf_only,vcf_only,A,C,0.0,0,1,0.0,0.16611645079601936,B,B,B,A,4,4,1,gray,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001576,tcf_only,tcf_only,C,C,1.0,1,0,0.07906951967921061,0.0,C,C,C,B,1,4,1,centermask,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001602,vcf_only,vcf_only,D,D,1.0,0,1,0.0,0.36434523011489217,A,A,A,A,4,4,1,centermask,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001632,both,both,B,B,1.0,1,1,0.0,0.3925091226124584,B,A,C,A,3,4,1,strongblur,strongblur,A,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001636,both,both,B,C,0.0,1,1,0.0,0.11092171559346022,B,B,B,B,1,4,1,gray,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001637,tcf_only,both,D,D,1.0,1,1,0.002815057965130041,0.22343297085628344,D,D,D,D,1,4,0,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001642,both,both,A,A,1.0,1,1,0.01715282444459021,0.6940969573024803,A,D,D,A,1,4,1,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001647,vcf_only,vcf_only,B,B,1.0,0,1,0.0,1.0,B,C,C,C,4,4,0,strongblur,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001651,both,both,B,B,1.0,1,1,0.0,1.0,B,B,B,D,1,4,1,centermask,gray,B,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001655,tcf_only,tcf_only,B,A,0.0,1,0,0.0,0.0,B,A,A,B,1,4,0,gray,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001656,tcf_only,both,B,C,0.0,1,1,0.0456094481970144,1.0,B,C,C,C,1,4,0,centermask,gray,B,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001657,tcf_only,tcf_only,B,B,1.0,1,0,1.0,0.0,B,D,D,D,1,4,1,centermask,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001658,tcf_only,tcf_only,B,D,0.0,1,0,0.0,0.0,B,A,A,A,1,4,1,centermask,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001660,tcf_only,tcf_only,B,C,0.0,1,0,0.0,0.0,B,B,B,C,2,4,1,strongblur,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001662,tcf_only,both,B,B,1.0,1,1,0.01268288765621639,0.5256743046905289,B,B,B,B,1,4,0,gray,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001663,tcf_only,both,B,D,0.0,1,1,0.01740766399065441,0.9351361084848452,B,D,D,D,2,4,0,gray,gray,B,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001665,tcf_only,both,D,D,1.0,1,1,0.00410001319617348,0.7277423093820998,D,D,D,D,1,4,0,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001667,tcf_only,tcf_only,A,A,1.0,1,0,0.025403764265187423,0.0,A,A,A,B,1,4,1,centermask,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001669,both,both,A,B,0.0,1,1,0.06947314924998693,1.0,A,D,D,D,1,4,0,strongblur,gray,A,A,A,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001677,tcf_only,tcf_only,A,B,0.0,1,0,0.06608056914368055,0.0,A,A,A,A,3,4,0,strongblur,strongblur,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001679,tcf_only,tcf_only,B,C,0.0,1,0,0.0,0.0,B,B,B,D,1,4,1,gray,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001684,vcf_only,vcf_only,D,A,0.0,0,1,0.0,0.9785666808803556,A,D,D,D,4,4,1,gray,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001741,tcf_only,tcf_only,B,C,0.0,1,0,0.0,0.0,B,B,B,B,1,4,1,centermask,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001743,tcf_only,tcf_only,B,A,0.0,1,0,0.018776756931831118,0.0,B,C,C,C,1,4,1,centermask,centermask,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001760,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.8771276589611257,B,B,A,B,4,4,0,strongblur,strongblur,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001762,tcf_only,tcf_only,B,B,1.0,1,0,0.0,0.0,B,B,B,A,1,4,1,strongblur,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001765,both,both,B,D,0.0,1,1,0.0,0.8955194839914156,B,B,C,A,1,4,0,strongblur,centermask,B,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001772,both,both,C,B,0.0,1,1,0.23960131556431907,0.3925091226124584,C,C,C,D,1,4,1,gray,gray,C,C,C,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001773,tcf_only,both,A,D,0.0,1,1,0.08694016658354009,0.9710719504914467,A,A,D,D,1,4,0,strongblur,gray,A,A,A,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMBench_DEV_EN_V11,LLaVA-NeXT-8B_Biased_Test,1001774,both,both,B,A,0.0,1,1,0.11085123033641087,0.1030893187350147,B,B,B,A,1,4,1,gray,gray,B,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
